layer,neuron_index,v_cohens_d,v_mean_diff,group
0,2996,1.574843875240696,0.0700144205540418,all_virtue
0,3035,1.1200328904169812,0.0252065499424934,all_virtue
0,3046,0.8873433278631772,0.0322514229685766,all_virtue
0,3062,0.8465731094383275,0.0306679049591475,all_virtue
0,3065,1.0780552364668468,0.0484557343572378,all_virtue
1,32,0.8308267945421456,0.0458470627234783,all_virtue
1,58,1.6624345991056753,0.0503121294321099,all_virtue
1,62,1.1704205258668687,0.0131879595071077,all_virtue
1,106,0.828710458891069,0.0078605804368853,all_virtue
1,121,1.6181578749082492,0.0468554699137457,all_virtue
1,146,1.3796715376659858,0.0016630837563425,all_virtue
1,159,1.138934689614428,0.0163793500218889,all_virtue
1,166,0.9379345753510536,0.048943893128162,all_virtue
1,168,1.010844177887941,0.0454109881960612,all_virtue
1,172,0.926643746309086,0.004387594372034,all_virtue
1,189,1.1437614195160373,0.0209151617772877,all_virtue
1,227,0.9474292901535368,0.0099486915543675,all_virtue
1,236,0.9106146899447006,0.0317582492811779,all_virtue
1,267,0.8374634560961391,0.006601756721735,all_virtue
1,270,0.9083780958016108,0.0476310745283844,all_virtue
1,289,0.9369473379127184,0.0218501697294414,all_virtue
1,295,1.1770994277384277,0.0063437928110361,all_virtue
1,303,1.2279154758734971,0.0359979797089652,all_virtue
1,307,0.8154902677398744,0.0227144656592281,all_virtue
1,312,0.9741394919257071,0.0245258113813179,all_virtue
1,318,0.978471889619176,0.0770383731443726,all_virtue
1,342,1.5046072767023009,0.0353034497201442,all_virtue
1,346,0.8605454600675253,0.0165554842017591,all_virtue
1,349,0.8376387349134989,0.0330338208866305,all_virtue
1,368,0.9545321605242948,0.007979085072875,all_virtue
1,388,0.9532516803125726,0.0414007393770298,all_virtue
1,410,0.9464719516078544,0.0366378865437582,all_virtue
1,435,1.052076829167595,0.0257624143799075,all_virtue
1,445,1.1562108454903026,0.0420814259211183,all_virtue
1,446,0.992429347463207,0.0105104484930634,all_virtue
1,462,0.8596608803068511,0.0385540111150476,all_virtue
1,481,0.8922053284419269,0.0483670767297062,all_virtue
1,491,1.3292917930243635,0.0251429759117309,all_virtue
1,506,0.8722788998256426,0.0267130506730463,all_virtue
1,517,0.8836347907894987,0.0790494109402643,all_virtue
1,528,1.2340072149544514,0.0107420600503683,all_virtue
1,531,1.1720132559242082,0.0441184379820333,all_virtue
1,546,0.951057852919151,0.0324490542942658,all_virtue
1,557,0.869850145039304,0.0092823973372578,all_virtue
1,588,1.0559969126196913,0.0001370420351158,all_virtue
1,604,1.4171785906295729,0.0604788745474652,all_virtue
1,621,0.8610236490709311,0.0214077770376243,all_virtue
1,636,1.178659826096922,0.0010019330172799,all_virtue
1,650,1.114649390971295,0.0438256926850881,all_virtue
1,656,0.8272706711908403,0.0042523384392261,all_virtue
1,677,0.878652494861593,0.0201921047124487,all_virtue
1,680,1.079398919048549,0.0390844614723464,all_virtue
1,682,0.9353176094005412,0.0233887716159224,all_virtue
1,686,1.3708019625504426,0.040833905872103,all_virtue
1,687,0.8966404888065174,0.0164655810692347,all_virtue
1,688,0.9572737889181916,0.0704091848758689,all_virtue
1,691,1.5169971650429344,0.0577792952812742,all_virtue
1,697,0.8072259930131702,0.0008006263887509,all_virtue
1,702,1.2753299600370291,0.0579293815593118,all_virtue
1,720,0.8438419471810498,0.025764931287762,all_virtue
1,747,1.711511606622702,0.0711213478201243,all_virtue
1,748,1.189981149946996,0.0426784960619406,all_virtue
1,765,1.442237714952755,0.0396573937457287,all_virtue
1,766,0.9351287896819692,0.0316119819586147,all_virtue
1,767,0.9643644093193562,0.0422046744637482,all_virtue
1,778,0.9056478705604156,0.0302715740632265,all_virtue
1,793,0.9661474945395372,0.0388781056200387,all_virtue
1,800,0.9733238417952992,0.0436021421040641,all_virtue
1,818,1.0320300304796874,0.0144208271764218,all_virtue
1,830,1.2526948889425518,0.0384251745530054,all_virtue
1,892,1.0376231279839654,0.0510389518623123,all_virtue
1,897,1.742353363869931,0.070588345140195,all_virtue
1,903,1.1714022923657872,0.0011773999314755,all_virtue
1,926,1.3265705440254194,0.0401601494299247,all_virtue
1,938,1.4794208059435103,0.0662764126591755,all_virtue
1,962,1.040791362129842,0.0137988829016685,all_virtue
1,992,0.9179827611212252,0.0333120158982928,all_virtue
1,1013,1.2058592736198666,0.0198427656466228,all_virtue
1,1034,1.1114619142261613,0.011101208306849,all_virtue
1,1053,1.029414387099946,0.0404014743671868,all_virtue
1,1061,0.8988820558357322,0.0274369633328169,all_virtue
1,1082,1.0175286567095354,0.0457176674266229,all_virtue
1,1094,0.9433010507262922,0.026198387971006,all_virtue
1,1098,0.8701186810178246,0.0071263188719749,all_virtue
1,1113,1.1052558181931602,0.0619865789454488,all_virtue
1,1125,0.8577636306151428,0.0477997708626789,all_virtue
1,1127,0.9276445759243984,0.0355294263896212,all_virtue
1,1130,2.267552208654924,0.0404706610403372,all_virtue
1,1160,0.8239149044334331,0.0265865445069066,all_virtue
1,1209,1.3827827535680373,0.0602657414294953,all_virtue
1,1223,1.1139302125092216,0.0654694483144412,all_virtue
1,1228,0.8247407305907001,0.0167502008881419,all_virtue
1,1231,1.076182252003488,0.03479640205561,all_virtue
1,1233,1.3470873527021945,0.0402332242200209,all_virtue
1,1236,0.8224217945632496,0.0322838210721965,all_virtue
1,1262,0.9807891667106317,0.0314132919911571,all_virtue
1,1269,1.299717985528401,0.0619814985278571,all_virtue
1,1270,1.2433965489935952,0.0459052921069842,all_virtue
1,1271,0.9861604954134472,0.030556176379323,all_virtue
1,1282,0.8163776461444107,0.007822241263464,all_virtue
1,1285,1.081900968324483,0.0212025153558242,all_virtue
1,1289,1.2599278176736188,0.0331282280551349,all_virtue
1,1296,1.3233267343223352,0.055454367334456,all_virtue
1,1313,1.0256767576053911,0.0114972333684563,all_virtue
1,1318,1.074794778716769,0.0512886729573365,all_virtue
1,1323,1.2723941565880676,0.0128931267261505,all_virtue
1,1340,0.8625671002371719,0.027665611082466,all_virtue
1,1364,1.060844136292944,0.0326970233501051,all_virtue
1,1411,1.3393901868829037,0.001451745852828,all_virtue
1,1422,1.0154848233001998,0.0404996618555305,all_virtue
1,1436,0.8233003488320522,0.0317072056635297,all_virtue
1,1448,0.8771092980205782,0.0339094731489312,all_virtue
1,1455,1.5731189647019856,0.0550642877855789,all_virtue
1,1456,1.1950051405313564,0.0258905589831992,all_virtue
1,1478,0.825422712322201,0.0216780050427623,all_virtue
1,1497,0.9098461078306463,0.0125520897865353,all_virtue
1,1509,0.8420672136726339,0.0084634015001356,all_virtue
1,1566,1.8945162270562397,0.062322695369934,all_virtue
1,1571,1.435041958628185,0.0172139183767139,all_virtue
1,1594,1.0386403345288244,0.0345242498818843,all_virtue
1,1606,1.513080906655109,0.036282867270027,all_virtue
1,1621,1.0499934734406289,0.0287929453813412,all_virtue
1,1626,0.9388540172053657,0.0273331262469,all_virtue
1,1637,1.0574497242274064,0.0032885913103818,all_virtue
1,1658,0.8524633647614851,0.0314120962066517,all_virtue
1,1663,1.3345685946338706,0.0480606136399364,all_virtue
1,1664,1.037812683136811,0.0423370914522174,all_virtue
1,1680,2.111028107008224,0.1240902954651974,all_virtue
1,1693,1.21797641437374,0.0169126859232783,all_virtue
1,1719,1.5290541148589427,0.0513038815254258,all_virtue
1,1729,0.879191634069573,0.015966559714001,all_virtue
1,1732,1.0347859910689698,0.0140630316473543,all_virtue
1,1736,0.9932850323398678,0.033655101025648,all_virtue
1,1749,0.809601077632719,0.0345058617423637,all_virtue
1,1761,1.7084151463075914,0.0582765254087571,all_virtue
1,1775,0.8208134752019333,0.0299505234631942,all_virtue
1,1784,1.0031823092264476,0.0421666576194766,all_virtue
1,1804,0.8358036195781242,0.0309928745538636,all_virtue
1,1856,0.8227912994886116,0.0307741437994845,all_virtue
1,1858,0.9391291578269112,0.0197411202490329,all_virtue
1,1873,1.1437728917351018,0.0708775618580984,all_virtue
1,1879,1.7784265054457689,0.0638952260134683,all_virtue
1,1900,1.118786729146833,0.0489986847419713,all_virtue
1,1906,1.2779479336181765,0.0470876973653212,all_virtue
1,1992,1.0768376245995055,0.0158076063916087,all_virtue
1,1993,1.138315976434582,0.0389074860390392,all_virtue
1,2013,0.9822061246288992,0.0368521895591256,all_virtue
1,2027,0.8477602700040736,0.0378647378837194,all_virtue
1,2030,1.6580627362893838,0.0543097324152477,all_virtue
1,2055,1.081230759430185,0.0328357422942062,all_virtue
1,2066,1.1533036963821943,0.0546546170631554,all_virtue
1,2073,0.8567020439764041,0.024084672291894,all_virtue
1,2094,1.6183170694356122,0.0243479569256305,all_virtue
1,2095,0.9555535096959924,0.005124753549695,all_virtue
1,2116,1.0620071841358163,0.0642579367397702,all_virtue
1,2118,1.37736826245682,0.0109928222820162,all_virtue
1,2127,0.916525766773352,0.0211731381128774,all_virtue
1,2128,1.1046801498237755,0.1172148118551122,all_virtue
1,2142,1.2778499503881944,0.0124423419386148,all_virtue
1,2152,1.2700092890056924,0.0412461416064179,all_virtue
1,2160,1.0601421939742837,0.0358828078657606,all_virtue
1,2171,1.1158170728041736,0.0371719928468446,all_virtue
1,2174,1.0594084868271745,0.0619347061169846,all_virtue
1,2200,1.0563790623596128,0.0053435042724013,all_virtue
1,2201,0.977969494507831,0.0405609895197849,all_virtue
1,2256,1.391817555881475,0.0277356985849619,all_virtue
1,2278,0.9040949082668464,0.0308051955063419,all_virtue
1,2285,0.932989767128782,0.0621796063089277,all_virtue
1,2293,1.2184024687238548,0.0129782179668545,all_virtue
1,2300,1.259938267112121,0.0419400697136297,all_virtue
1,2309,1.061094947562286,0.0428674413109038,all_virtue
1,2326,1.0285895474511144,0.0139639337807893,all_virtue
1,2330,1.0196689433839403,0.0377710842490196,all_virtue
1,2362,1.0316404572950584,0.0389622936978812,all_virtue
1,2387,1.455544305210025,0.0443350421663344,all_virtue
1,2409,0.969541007460895,0.0741927680192566,all_virtue
1,2410,1.3516414728138957,0.0419771928035188,all_virtue
1,2424,2.0228670032280083,0.0372941445206925,all_virtue
1,2468,1.0739157941888768,0.0286985105122221,all_virtue
1,2499,1.643362914672969,0.0528652240176379,all_virtue
1,2511,1.5454646585923697,0.0097916686832904,all_virtue
1,2516,0.8270173066603946,0.0254926592784358,all_virtue
1,2517,2.9915880222798648,0.1290456233667209,all_virtue
1,2532,1.637154458811272,0.0968090476787329,all_virtue
1,2587,0.8573236458931837,0.0237780269963441,all_virtue
1,2589,0.931952963104012,0.0082908381223678,all_virtue
1,2669,1.0660305024193188,0.0356715817673266,all_virtue
1,2674,1.1601164783104398,0.0371307066678564,all_virtue
1,2683,0.9613023504236168,0.0442884043519152,all_virtue
1,2687,1.1136916594503965,0.0431946988585259,all_virtue
1,2700,0.8680762565674006,0.0282247363136557,all_virtue
1,2737,1.575383595242746,0.0271861161170236,all_virtue
1,2768,0.8742942828020086,0.0333925360270222,all_virtue
1,2777,1.5512547664857876,0.015691683627665,all_virtue
1,2786,0.8133502372960006,0.0204032445807697,all_virtue
1,2796,0.9302377626245192,0.0723082282519008,all_virtue
1,2824,1.0723931753081792,0.0370985755829815,all_virtue
1,2849,1.6358951577268308,0.0154941660016775,all_virtue
1,2861,1.0365371062683908,0.0158034478668123,all_virtue
1,2864,1.0417971889099067,0.0361886051680194,all_virtue
1,2912,1.0445018013711254,0.0423879073313874,all_virtue
1,2918,0.973851684914734,0.0532743690897477,all_virtue
1,2929,1.1469804211421155,0.0431199239810521,all_virtue
1,2933,3.212968458346576,0.2187589417950657,all_virtue
1,2961,0.858451579182481,0.0105898733213543,all_virtue
1,2964,0.8109670570939095,0.019795812563505,all_virtue
1,2968,1.060598955974255,0.0501415009789016,all_virtue
1,2981,1.1693858544491644,0.0176947556439554,all_virtue
1,2994,0.8698206665874804,0.0270830036038387,all_virtue
1,3019,0.8148870766496364,0.0372585763480019,all_virtue
1,3027,1.8996159603438687,0.0669547829033181,all_virtue
1,3029,1.038248818527985,0.0383903524208944,all_virtue
1,3060,1.0275839672616371,0.0111243831252213,all_virtue
2,18,0.901715514820832,0.0300245638006308,all_virtue
2,50,1.325478345674648,0.0475724134629999,all_virtue
2,57,1.2365365518900986,0.0399727184361545,all_virtue
2,92,1.053911879915828,0.0352042394503951,all_virtue
2,104,1.5925380502757012,0.0886355253587826,all_virtue
2,107,0.8900018631666209,0.0327274433982675,all_virtue
2,137,1.2627146912389433,0.0218144453625427,all_virtue
2,171,1.1324185066189532,0.0145200083646923,all_virtue
2,180,1.1095526777604487,0.0103510829018305,all_virtue
2,194,1.25544183718602,0.051784330283622,all_virtue
2,225,1.2269209440566944,0.077299180928152,all_virtue
2,248,0.8533877192726967,0.0104538165349513,all_virtue
2,257,0.9745963185748728,0.0140390329957008,all_virtue
2,308,1.3094774643673237,0.0165609252834692,all_virtue
2,312,0.8573845043942977,0.0174327033925801,all_virtue
2,335,0.8070465668336887,0.0638248425538186,all_virtue
2,350,1.5607809034674736,0.0661769053161115,all_virtue
2,390,1.4248010464096,0.0154079020246863,all_virtue
2,394,0.9878951703897428,0.0095411643069237,all_virtue
2,410,0.8995176199978203,0.0176534798293723,all_virtue
2,418,0.8125087259534983,0.0292503361348062,all_virtue
2,430,0.8603538981639236,0.051318149578321,all_virtue
2,447,1.3765715238559388,0.0977885245620855,all_virtue
2,474,2.267371778015482,0.1041976867931662,all_virtue
2,485,1.072224528322418,0.0467011154205538,all_virtue
2,497,1.084895922793641,0.0175695579349994,all_virtue
2,513,0.9467420139973104,0.0371128308749757,all_virtue
2,527,1.00031285165877,0.0655333295305026,all_virtue
2,555,1.1023503325786408,0.0366190126485598,all_virtue
2,565,0.8617659568089813,0.0451144150996406,all_virtue
2,588,0.8566226463474114,0.0545629556893727,all_virtue
2,590,1.1137253596237744,0.0487754587332019,all_virtue
2,598,0.9601260526172034,0.0395952237320016,all_virtue
2,625,0.8166950011978951,0.0121801513712853,all_virtue
2,628,0.9973210265978188,0.109014750107759,all_virtue
2,639,0.9122761683755496,0.0263710897327255,all_virtue
2,663,1.8224446151310665,0.0152257882710546,all_virtue
2,669,1.1389496455722865,0.0230945459604263,all_virtue
2,671,0.948779276714794,0.0196296448614448,all_virtue
2,682,1.153376275247817,0.033011238763549,all_virtue
2,694,0.8664051477307543,0.0271908993781253,all_virtue
2,695,0.9425956870532486,0.0177007129351841,all_virtue
2,697,1.1321239013325526,0.0271188111463652,all_virtue
2,704,1.303504096772578,0.0677845974159427,all_virtue
2,732,1.044167312910889,0.0348807985084131,all_virtue
2,733,0.8402431804975716,0.0398229496373969,all_virtue
2,738,1.04741046812914,0.064218130139925,all_virtue
2,751,0.9094155641143254,0.0562121131627864,all_virtue
2,771,1.0223144415554648,0.0676267298911698,all_virtue
2,783,4.074279330984771,0.1846260251179337,all_virtue
2,808,1.22560211393288,0.0203694540103897,all_virtue
2,811,0.9963038504424582,0.048232406479452,all_virtue
2,825,1.209831570176712,0.0165606107190251,all_virtue
2,828,0.8540424863858761,0.0314775291681289,all_virtue
2,857,0.8757649071347331,0.0102976624965667,all_virtue
2,874,1.025091472962187,0.0374763565182656,all_virtue
2,877,1.489974556114286,0.0527007618299685,all_virtue
2,896,1.1619389043801411,0.0401841461897638,all_virtue
2,905,1.14825835048026,0.0218045988595113,all_virtue
2,941,0.9251983263736376,0.0132856122683733,all_virtue
2,969,0.8550247414013243,0.0419513707510323,all_virtue
2,981,0.884840652900374,0.0183573673926912,all_virtue
2,1005,0.9757243357358218,0.1098395863108453,all_virtue
2,1020,1.1999940455301,0.044878750306952,all_virtue
2,1069,0.8677088581081803,0.0448172950770858,all_virtue
2,1074,0.9606314044631457,0.072354923044506,all_virtue
2,1108,2.0637868788831715,0.0852508999590936,all_virtue
2,1133,0.9266596340337022,0.0387520407107367,all_virtue
2,1148,1.09597567431179,0.0402297198731803,all_virtue
2,1153,0.9714160597560236,0.0048967738561332,all_virtue
2,1181,0.9909544362063724,0.0187584095541387,all_virtue
2,1239,1.0146487891782747,0.0230912231095135,all_virtue
2,1254,1.228443234824954,0.0149746487513184,all_virtue
2,1279,1.3801843245242145,0.0005242808894254,all_virtue
2,1281,0.8368689822392618,0.0425258162230975,all_virtue
2,1284,0.8654630414665261,0.0050664069280028,all_virtue
2,1309,1.3998721405460572,0.0439811662692081,all_virtue
2,1322,1.1126802707864316,0.0479723778244515,all_virtue
2,1363,0.8016243504962365,0.0337038445566486,all_virtue
2,1378,1.0488439573648798,0.0058116093352437,all_virtue
2,1393,1.04451141823894,0.0091523551922291,all_virtue
2,1401,0.9543966688130676,0.0157790887281298,all_virtue
2,1403,1.6820187920506833,0.0518144778708374,all_virtue
2,1427,1.377051658301212,0.0013221350237727,all_virtue
2,1442,1.0909775571792637,0.0417509532279327,all_virtue
2,1443,0.8118481387800874,0.0124336605221033,all_virtue
2,1458,0.8531147352680664,0.015106035171193,all_virtue
2,1485,0.8548249751403788,0.029354084419785,all_virtue
2,1540,1.0193373994864388,0.022367377443239,all_virtue
2,1587,1.122285056158307,0.0041134510450065,all_virtue
2,1605,1.2487610280089845,0.0885940308547942,all_virtue
2,1607,0.8224389739248308,0.016194952154532,all_virtue
2,1659,1.261751741301563,0.0185411490239202,all_virtue
2,1681,0.9575162173659904,0.0080743639767169,all_virtue
2,1685,1.0978123977325505,0.0883809256291133,all_virtue
2,1709,1.550640515360184,0.0674767759892784,all_virtue
2,1718,0.928403933435871,0.0106232379823923,all_virtue
2,1762,0.8984857230068947,0.0049210067763924,all_virtue
2,1786,0.9674147700696862,0.0125845803171396,all_virtue
2,1790,1.045853547576305,0.0627721995034226,all_virtue
2,1809,1.0482984271402411,0.0503035892965563,all_virtue
2,1841,1.31263665786664,0.0406494575060205,all_virtue
2,1848,0.9460261582934129,0.0159122665952891,all_virtue
2,1853,0.9857317646549651,0.033655347480133,all_virtue
2,1863,1.1286814636678375,0.0756994597963639,all_virtue
2,1883,1.2050760478565845,0.038259820628454,all_virtue
2,1949,0.94826620554837,0.016023252116749,all_virtue
2,1956,1.1025106847829007,0.0120840814150869,all_virtue
2,1970,1.1332505189121984,0.0511754818098561,all_virtue
2,1983,1.3700268650470662,0.0799162481884704,all_virtue
2,1990,0.9920836254498244,0.0383752159190626,all_virtue
2,2008,1.1251468609567372,0.0765728917201049,all_virtue
2,2036,0.8299461593461254,0.0237812477969564,all_virtue
2,2039,0.8561321494007845,0.0335507807062822,all_virtue
2,2042,1.029924139304586,0.031740251111958,all_virtue
2,2084,0.8316563571618322,0.0470119312672177,all_virtue
2,2094,0.888597855367157,0.0238393234083487,all_virtue
2,2097,0.918977189673127,0.083179405828152,all_virtue
2,2129,0.9203712670937582,0.0382418660436524,all_virtue
2,2130,1.0026066058821932,0.0342305601594271,all_virtue
2,2140,0.9106921098658224,0.0140890757134184,all_virtue
2,2189,0.914990817696526,0.0154181859786622,all_virtue
2,2208,0.9507522657802812,0.0298951963846921,all_virtue
2,2223,1.5034667654915672,0.0799648508836594,all_virtue
2,2232,1.305600982842458,0.0497824068050831,all_virtue
2,2260,0.9840503618858938,0.0605388170807636,all_virtue
2,2287,1.0953037668230212,0.0580248464626201,all_virtue
2,2303,0.9542909352185328,0.0393022192422613,all_virtue
2,2319,0.9269257667708266,0.0518110664699779,all_virtue
2,2332,1.4413185498462513,0.0074563267603516,all_virtue
2,2344,0.8502953924117573,0.0518330994661664,all_virtue
2,2352,0.8169875739144218,0.0389157402083801,all_virtue
2,2355,1.0920187800609256,0.0399059264115312,all_virtue
2,2374,0.808339073018287,0.0517583651793684,all_virtue
2,2413,0.956831169508594,0.0176325990855693,all_virtue
2,2417,1.4455071401434207,0.0417305598830207,all_virtue
2,2422,0.8232588679190433,0.0654384999227477,all_virtue
2,2462,1.0880788612119252,0.0423328603739501,all_virtue
2,2478,0.9110541086382572,0.0329095216288114,all_virtue
2,2483,1.4783106444953815,0.0301705238483846,all_virtue
2,2485,1.0180837877159306,0.0292225590716225,all_virtue
2,2504,1.0783607267335291,0.0278928490836406,all_virtue
2,2511,0.8032087190330844,0.035037588867699,all_virtue
2,2522,1.0994769781083549,0.0251668412741273,all_virtue
